commentlabeling_id,is_ok?,person_id,documentevaluation_id,document_id,category,credibility,label,labelcat
20767,1,10370,22102287,2546744,personal finance,5,32,Who is the author or publisher?
20767,1,10370,22102287,2546744,personal finance,5,34,Who is the author or publisher?
20766,1,10423,10807901,2547246,healthy life-style,4,11,What is it?
20766,1,10423,10807901,2547246,healthy life-style,4,32,Who is the author or publisher?
20645,0,?,24518143,5325978,#N/A,,31,
20645,0,?,24518143,5325978,#N/A,,34,
20645,0,?,24518143,5325978,#N/A,,53,
20644,1,10369,23896222,6429897,medicine,4,65,Is it verifiable?
20643,1,10369,14696599,2197685,medicine,5,31,Who is the author or publisher?
20643,1,10369,14696599,2197685,medicine,5,32,Who is the author or publisher?
20643,1,10369,14696599,2197685,medicine,5,33,Who is the author or publisher?
20643,1,10369,14696599,2197685,medicine,5,34,Who is the author or publisher?
20642,1,10369,20693142,6429976,medicine,4,11,What is it?
20642,1,10369,20693142,6429976,medicine,4,61,Is it verifiable?
20641,1,10369,16131438,2207759,politics,2,23,Is it of commercial character?
20641,1,10369,16131438,2207759,politics,2,34,Who is the author or publisher?
20640,1,10357,16842900,2201477,healthy life-style,4,62,Is it verifiable?
20639,1,10369,16203923,2207836,politics,5,31,Who is the author or publisher?
20639,1,10369,16203923,2207836,politics,5,34,Who is the author or publisher?
20639,1,10369,16203923,2207836,politics,5,51,How does it look like?
20638,1,10369,23486608,2207775,politics,4,64,Is it verifiable?
20638,1,10369,23486608,2207775,politics,4,65,Is it verifiable?
20637,1,10365,21072342,854886,entertainment,3,44,How does it look like?
20637,1,10365,21072342,854886,entertainment,3,51,How does it look like?
20636,1,10369,6270729,6430025,medicine,4,31,Who is the author or publisher?
20636,1,10369,6270729,6430025,medicine,4,33,Who is the author or publisher?
20636,1,10369,6270729,6430025,medicine,4,34,Who is the author or publisher?
20725,0,?,24518137,5325978,#N/A,,21,
20725,0,?,24518137,5325978,#N/A,,22,
20724,1,10370,22847738,2547315,healthy life-style,4,11,What is it?
20723,1,10370,7291129,2207567,politics,4,31,Who is the author or publisher?
20723,1,10370,7291129,2207567,politics,4,32,Who is the author or publisher?
20722,1,10370,14074104,2547285,healthy life-style,5,31,Who is the author or publisher?
20722,1,10370,14074104,2547285,healthy life-style,5,34,Who is the author or publisher?
20721,1,10364,22503465,2547311,healthy life-style,4,32,Who is the author or publisher?
20720,1,10370,23585013,6703906,healthy life-style,1,23,Is it of commercial character?
20719,1,10370,20259060,2547111,healthy life-style,4,34,Who is the author or publisher?
20719,1,10370,20259060,2547111,healthy life-style,4,61,Is it verifiable?
20719,1,10370,20259060,2547111,healthy life-style,4,63,Is it verifiable?
20718,1,10370,24297713,6703965,healthy life-style,2,45,How does it look like?
20718,1,10370,24297713,6703965,healthy life-style,2,11,What is it?
20717,1,10370,23986416,2196394,medicine,5,32,Who is the author or publisher?
20717,1,10370,23986416,2196394,medicine,5,33,Who is the author or publisher?
20717,1,10370,23986416,2196394,medicine,5,34,Who is the author or publisher?
20717,1,10370,23986416,2196394,medicine,5,53,How does it look like?
20716,1,10369,23651694,2213048,entertainment,4,0,N/A
20855,0,?,24518154,5325978,#N/A,,42,
20854,1,10370,14721485,2547371,politics,5,11,What is it?
20854,1,10370,14721485,2547371,politics,5,65,Is it verifiable?
20854,1,10370,14721485,2547371,politics,5,53,How does it look like?
20853,1,10371,12703497,2213127,entertainment,4,34,Who is the author or publisher?
20852,1,10370,3072459,2207392,politics,4,32,Who is the author or publisher?
20852,1,10370,3072459,2207392,politics,4,34,Who is the author or publisher?
20852,1,10370,3072459,2207392,politics,4,62,Is it verifiable?
20851,1,10370,18784714,2201549,healthy life-style,5,65,Is it verifiable?
20851,1,10370,18784714,2201549,healthy life-style,5,53,How does it look like?
20850,1,9805,23807393,2201724,healthy life-style,4,44,How does it look like?
20850,1,9805,23807393,2201724,healthy life-style,4,45,How does it look like?
20849,1,10370,10928582,2198696,personal finance,3,23,Is it of commercial character?
20848,1,10370,21551862,2547378,politics,4,32,Who is the author or publisher?
20848,1,10370,21551862,2547378,politics,4,34,Who is the author or publisher?
20847,1,10370,19497412,2207833,politics,5,23,Is it of commercial character?
20847,1,10370,19497412,2207833,politics,5,34,Who is the author or publisher?
20846,1,10370,19939741,2207908,politics,5,34,Who is the author or publisher?
20846,1,10370,19939741,2207908,politics,5,62,Is it verifiable?
21055,0,?,24518142,5325978,#N/A,,31,
21054,1,9816,24121298,2207552,politics,4,34,Who is the author or publisher?
21054,1,9816,24121298,2207552,politics,4,45,How does it look like?
21053,1,10357,12386459,2209,healthy life-style,5,32,Who is the author or publisher?
21053,1,10357,12386459,2209,healthy life-style,5,33,Who is the author or publisher?
21053,1,10357,12386459,2209,healthy life-style,5,34,Who is the author or publisher?
21052,1,10544,3826589,2196495,medicine,4,42,How does it look like?
21052,1,10544,3826589,2196495,medicine,4,45,How does it look like?
21051,1,10532,6267801,2201321,personal finance,5,45,How does it look like?
21051,1,10532,6267801,2201321,personal finance,5,51,How does it look like?
21050,1,10544,6775701,2547479,politics,5,32,Who is the author or publisher?
21050,1,10544,6775701,2547479,politics,5,34,Who is the author or publisher?
21049,1,10532,22381460,2547136,healthy life-style,4,32,Who is the author or publisher?
21049,1,10532,22381460,2547136,healthy life-style,4,34,Who is the author or publisher?
21049,1,10532,22381460,2547136,healthy life-style,4,44,How does it look like?
21048,1,10532,7930767,2215677,entertainment,4,34,Who is the author or publisher?
21048,1,10532,7930767,2215677,entertainment,4,45,How does it look like?
21047,1,10552,12998734,6900016,entertainment,2,41,How does it look like?
21047,1,10552,12998734,6900016,entertainment,2,65,Is it verifiable?
21046,1,10552,21661164,2215553,entertainment,4,44,How does it look like?
21046,1,10552,21661164,2215553,entertainment,4,45,How does it look like?
21175,0,?,24518138,5325978,#N/A,,23,
21174,0,10568,24516134,2198689,personal finance,4,32,
21174,0,10568,24516134,2198689,personal finance,4,53,
21173,0,10453,13550819,2546665,medicine,5,32,
21173,0,10453,13550819,2546665,medicine,5,33,
21173,0,10453,13550819,2546665,medicine,5,34,
21172,0,10568,20399328,2200537,personal finance,3,32,
21172,0,10568,20399328,2200537,personal finance,3,65,
21171,0,10590,11309263,2199360,personal finance,3,51,
21171,0,10590,11309263,2199360,personal finance,3,53,
21170,0,10567,5997783,2546749,personal finance,4,44,
21170,0,10567,5997783,2546749,personal finance,4,45,
21170,0,10567,5997783,2546749,personal finance,4,65,
21169,0,10567,10310129,2207641,politics,5,31,
21169,0,10567,10310129,2207641,politics,5,32,
21168,0,10567,24077522,6673231,politics,2,44,
21168,0,10567,24077522,6673231,politics,2,45,
21168,0,10567,24077522,6673231,politics,2,65,
21167,0,9179,20751906,2201352,personal finance,5,44,
21167,0,9179,20751906,2201352,personal finance,5,45,
21167,0,9179,20751906,2201352,personal finance,5,65,
21166,0,10567,6251723,2200390,personal finance,5,32,
21166,0,10567,6251723,2200390,personal finance,5,33,
21166,0,10567,6251723,2200390,personal finance,5,53,
20705,0,?,24518135,5325978,#N/A,,11,
20705,0,?,24518135,5325978,#N/A,,65,
20704,1,10370,16415241,2260,medicine,5,34,Who is the author or publisher?
20704,1,10370,16415241,2260,medicine,5,53,How does it look like?
20704,1,10370,16415241,2260,medicine,5,63,Is it verifiable?
20703,1,10370,21584592,2547322,healthy life-style,4,21,Is it of commercial character?
20703,1,10370,21584592,2547322,healthy life-style,4,53,How does it look like?
20702,1,10370,10182876,6978191,politics,4,35,Who is the author or publisher?
20702,1,10370,10182876,6978191,politics,4,61,Is it verifiable?
20702,1,10370,10182876,6978191,politics,4,62,Is it verifiable?
20702,1,10370,10182876,6978191,politics,4,63,Is it verifiable?
20701,1,10370,21577946,2201815,healthy life-style,4,53,How does it look like?
20701,1,10370,21577946,2201815,healthy life-style,4,63,Is it verifiable?
20700,1,10370,9674967,2213311,entertainment,5,31,Who is the author or publisher?
20700,1,10370,9674967,2213311,entertainment,5,32,Who is the author or publisher?
20700,1,10370,9674967,2213311,entertainment,5,53,How does it look like?
20699,1,10370,19480787,6488123,personal finance,4,44,How does it look like?
20699,1,10370,19480787,6488123,personal finance,4,45,How does it look like?
20699,1,10370,19480787,6488123,personal finance,4,53,How does it look like?
20698,1,10359,23986369,2213283,entertainment,5,53,How does it look like?
20698,1,10359,23986369,2213283,entertainment,5,11,What is it?
20698,1,10359,23986369,2213283,entertainment,5,65,Is it verifiable?
20697,1,10369,19766363,2189,medicine,4,45,How does it look like?
20697,1,10369,19766363,2189,medicine,4,61,Is it verifiable?
20696,1,10369,22593589,855321,personal finance,4,35,Who is the author or publisher?
20696,1,10369,22593589,855321,personal finance,4,42,How does it look like?
20845,0,?,24518137,5325978,#N/A,,45,
20845,0,?,24518137,5325978,#N/A,,21,
20844,1,10370,6361299,6429907,medicine,5,61,Is it verifiable?
20844,1,10370,6361299,6429907,medicine,5,65,Is it verifiable?
20843,1,10370,8413632,6703774,healthy life-style,4,35,Who is the author or publisher?
20843,1,10370,8413632,6703774,healthy life-style,4,44,How does it look like?
20843,1,10370,8413632,6703774,healthy life-style,4,45,How does it look like?
20842,1,10370,21551861,7040534,politics,4,53,How does it look like?
20842,1,10370,21551861,7040534,politics,4,62,Is it verifiable?
20842,1,10370,21551861,7040534,politics,4,63,Is it verifiable?
20841,1,10370,7152061,2207785,politics,4,42,How does it look like?
20841,1,10370,7152061,2207785,politics,4,53,How does it look like?
20840,1,10370,23069115,2238,medicine,5,45,How does it look like?
20840,1,10370,23069115,2238,medicine,5,51,How does it look like?
20840,1,10370,23069115,2238,medicine,5,53,How does it look like?
20840,1,10370,23069115,2238,medicine,5,63,Is it verifiable?
20839,1,10370,16138679,6429814,medicine,4,45,How does it look like?
20839,1,10370,16138679,6429814,medicine,4,62,Is it verifiable?
20838,1,10370,7291317,2201886,politics,4,31,Who is the author or publisher?
20838,1,10370,7291317,2201886,politics,4,35,Who is the author or publisher?
20837,1,10369,7709108,2207532,politics,4,45,How does it look like?
20837,1,10369,7709108,2207532,politics,4,21,Is it of commercial character?
20837,1,10369,7709108,2207532,politics,4,53,How does it look like?
20836,1,10370,11750131,2215401,entertainment,5,52,How does it look like?
20836,1,10370,11750131,2215401,entertainment,5,61,Is it verifiable?
20836,1,10370,11750131,2215401,entertainment,5,62,Is it verifiable?
21035,0,?,24518174,5325978,#N/A,,62,
21034,1,10532,10503014,2213043,entertainment,4,34,Who is the author or publisher?
21034,1,10532,10503014,2213043,entertainment,4,62,Is it verifiable?
21033,1,10532,11469663,2207757,politics,2,62,Is it verifiable?
21032,1,5124,8831837,6703799,healthy life-style,4,42,How does it look like?
21032,1,5124,8831837,6703799,healthy life-style,4,51,How does it look like?
21032,1,5124,8831837,6703799,healthy life-style,4,53,How does it look like?
21032,1,5124,8831837,6703799,healthy life-style,4,61,Is it verifiable?
21031,1,5124,11469660,2207655,politics,5,34,Who is the author or publisher?
21031,1,5124,11469660,2207655,politics,5,52,How does it look like?
21030,1,5124,13689686,1445,medicine,4,53,How does it look like?
21030,1,5124,13689686,1445,medicine,4,11,What is it?
21030,1,5124,13689686,1445,medicine,4,62,Is it verifiable?
21029,1,10532,17572693,7028041,politics,3,34,Who is the author or publisher?
21029,1,10532,17572693,7028041,politics,3,41,How does it look like?
21029,1,10532,17572693,7028041,politics,3,42,How does it look like?
21029,1,10532,17572693,7028041,politics,3,61,Is it verifiable?
21028,1,5124,10773331,2207907,politics,4,45,How does it look like?
21028,1,5124,10773331,2207907,politics,4,52,How does it look like?
21028,1,5124,10773331,2207907,politics,4,53,How does it look like?
21027,1,10532,21447499,2109,medicine,4,21,Is it of commercial character?
21027,1,10532,21447499,2109,medicine,4,22,Is it of commercial character?
21027,1,10532,21447499,2109,medicine,4,11,What is it?
21026,1,10532,7643977,2207774,politics,3,42,How does it look like?
21026,1,10532,7643977,2207774,politics,3,43,How does it look like?
21026,1,10532,7643977,2207774,politics,3,45,How does it look like?
21026,1,10532,7643977,2207774,politics,3,61,Is it verifiable?
21105,0,?,24518161,5325978,#N/A,,34,
21105,0,?,24518161,5325978,#N/A,,45,
21104,1,10532,17155075,6703817,healthy life-style,5,44,How does it look like?
21104,1,10532,17155075,6703817,healthy life-style,5,45,How does it look like?
21104,1,10532,17155075,6703817,healthy life-style,5,21,Is it of commercial character?
21104,1,10532,17155075,6703817,healthy life-style,5,22,Is it of commercial character?
21103,1,10532,16720898,6429917,medicine,5,31,Who is the author or publisher?
21103,1,10532,16720898,6429917,medicine,5,34,Who is the author or publisher?
21103,1,10532,16720898,6429917,medicine,5,42,How does it look like?
21102,1,10383,21041659,2200469,personal finance,4,61,Is it verifiable?
21102,1,10383,21041659,2200469,personal finance,4,65,Is it verifiable?
21101,1,10532,22283262,2200463,personal finance,3,22,Is it of commercial character?
21101,1,10532,22283262,2200463,personal finance,3,53,How does it look like?
21101,1,10532,22283262,2200463,personal finance,3,11,What is it?
21100,1,10532,16065533,6673203,politics,4,34,Who is the author or publisher?
21100,1,10532,16065533,6673203,politics,4,61,Is it verifiable?
21099,1,10532,4326394,2196416,medicine,5,42,How does it look like?
21099,1,10532,4326394,2196416,medicine,5,52,How does it look like?
21099,1,10532,4326394,2196416,medicine,5,61,Is it verifiable?
21098,1,10532,10150903,853352,healthy life-style,5,33,Who is the author or publisher?
21098,1,10532,10150903,853352,healthy life-style,5,43,How does it look like?
21098,1,10532,10150903,853352,healthy life-style,5,45,How does it look like?
21098,1,10532,10150903,853352,healthy life-style,5,64,Is it verifiable?
21097,1,10370,16131060,2207866,politics,2,62,Is it verifiable?
21096,1,10369,23726065,2201325,personal finance,3,61,Is it verifiable?
21096,1,10369,23726065,2201325,personal finance,3,62,Is it verifiable?
21295,0,?,24518177,5325978,#N/A,,64,
21295,0,?,24518177,5325978,#N/A,,65,
21294,1,10653,13043443,2207524,politics,4,53,How does it look like?
21294,1,10653,13043443,2207524,politics,4,62,Is it verifiable?
21294,1,10653,13043443,2207524,politics,4,63,Is it verifiable?
21294,1,10653,13043443,2207524,politics,4,65,Is it verifiable?
21293,1,10370,20735722,6993999,politics,4,44,How does it look like?
21293,1,10370,20735722,6993999,politics,4,53,How does it look like?
21293,1,10370,20735722,6993999,politics,4,63,Is it verifiable?
21292,1,10544,4163295,2197162,medicine,4,0,N/A
21291,1,9179,14231162,2547269,healthy life-style,4,11,What is it?
21291,1,9179,14231162,2547269,healthy life-style,4,62,Is it verifiable?
21290,1,10646,10880725,2547338,healthy life-style,3,21,Is it of commercial character?
21290,1,10646,10880725,2547338,healthy life-style,3,61,Is it verifiable?
21290,1,10646,10880725,2547338,healthy life-style,3,63,Is it verifiable?
21290,1,10646,10880725,2547338,healthy life-style,3,64,Is it verifiable?
21289,1,5004,21702350,2196469,medicine,2,45,How does it look like?
21289,1,5004,21702350,2196469,medicine,2,21,Is it of commercial character?
21289,1,5004,21702350,2196469,medicine,2,22,Is it of commercial character?
21289,1,5004,21702350,2196469,medicine,2,53,How does it look like?
21288,1,10646,23979725,6429982,medicine,5,31,Who is the author or publisher?
21288,1,10646,23979725,6429982,medicine,5,32,Who is the author or publisher?
21288,1,10646,23979725,6429982,medicine,5,22,Is it of commercial character?
21288,1,10646,23979725,6429982,medicine,5,53,How does it look like?
21287,1,10715,23641315,855367,personal finance,4,31,Who is the author or publisher?
21287,1,10715,23641315,855367,personal finance,4,33,Who is the author or publisher?
21287,1,10715,23641315,855367,personal finance,4,52,How does it look like?
21287,1,10715,23641315,855367,personal finance,4,11,What is it?
21286,1,10383,13625030,2201399,personal finance,5,32,Who is the author or publisher?
